ID,SchemaVersion,SourceName,SourceURL,Company,PublishedDate,IsRemote,RoleFamily,CollectedAt
3,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/lanch/senior-business-operations-manager-berlin-22375,LANCH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
4,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/dmrz/customer-support-pflegesoftware-dusseldorf-438400,DMRZ,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
5,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/dmrz/softwaretester-healthcare-saas-dusseldorf-280548,DMRZ,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
6,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/lanch/senior-business-developer-berlin-308519,LANCH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
7,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/european-it-consultancy-eitco-gmbh/devops-engineer-application-management-services-berlin-bonn-essen-254943,European IT Consultancy EITCO GmbH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
8,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/consolinno/werkstudent-energy-optimization-product-management-munchen-58718,Consolinno,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
9,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/dmrz/strategy-manager-krankentransport-business-development-go-to-market-dusseldorf-151957,DMRZ,2026-09-11T18:31:30Z,0,Product,2026-09-11T18:31:30Z
10,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/bloomwell-group-gmbh/werkstudent-patient-operations-office-frankfurt-210998,Bloomwell Group GmbH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
11,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/consolinno/werkstudent-energy-optimization-development-munchen-395209,Consolinno,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
12,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/emma-noah-gmbh/produktentwicklerin-dusseldorf-64619,emma & noah GmbH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
15,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/digital-career-institute/werkstudentin-founders-associate-voll-remote-oder-vor-ort-deutschlandweit-germany-wide-274109,Digital Career Institute,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
16,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/digital-career-institute/werkstudent-revops-sales-operations-voll-remote-deutschlandweit-germany-wide-273617,Digital Career Institute,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
18,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/digital-career-institute/senior-performance-marketing-manager-google-ads-voll-remote-deutschlandweit-germany-wide-197083,Digital Career Institute,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
20,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/ineratec-gmbh-1/engineering-manager-power-to-x-e-fuels-plant-engineering-karlsruhe-132079,Ineratec Gmbh 1,2026-09-11T18:31:30Z,0,Management,2026-09-11T18:31:30Z
21,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/kreditanalyst-finanzierung-leasing-munich-353509,MY Humancapital GmbH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
22,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/personalreferent-entgeltabrechnung-starnberg-247480,MY Humancapital GmbH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
23,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/produktmanager-lebensmittel-handelsmarken-starnberg-66860,MY Humancapital GmbH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
24,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/1st-level-support-bonn-474138,MY Humancapital GmbH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
25,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/it-teamleiter-interim-munich-355194,MY Humancapital GmbH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
26,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/syntax-institut/dozentin-fur-sap-fi-co-fur-edtech-startup-remote-berlin-425245,Syntax Institut,2026-09-11T18:31:30Z,1,AI/ML,2026-09-11T18:31:30Z
27,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/kreditanalyst-munich-334221,MY Humancapital GmbH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
28,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/mitarbeiter-in-der-it-sicherheit-makro-sicherheitsrichtlinien-munich-71847,MY Humancapital GmbH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
29,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/projektingenieur-tga-versorgungstechnik-munich-67246,MY Humancapital GmbH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
30,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/projektingenieur-verfahrenstechnik-munich-166699,MY Humancapital GmbH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
32,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/applikationsingenieur-munich-452549,MY Humancapital GmbH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
33,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/it-systemadministrator-munich-334142,MY Humancapital GmbH,2026-09-11T18:31:30Z,0,Management,2026-09-11T18:31:30Z
34,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/sachbearbeiter-zoll-import-export-munich-494817,MY Humancapital GmbH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
37,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/telefonischer-kundenberater-b2b-vertrieb-munich-48425,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
38,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/private-banking-berater-ulm-169814,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
39,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/debitorenbuchhalter-munich-141876,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
40,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/personalreferent-hr-administration-kassel-31582,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
41,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/auftragskoordinator-produktionsplanung-munich-165023,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
42,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/it-support-specialist-2nd-level-munich-273739,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
43,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/haustechniker-gebaudemanagement-munich-171320,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
44,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/softwareentwickler-c-qt-munich-120528,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
45,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/qualitatsprufer-wareneingang-munich-24960,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
46,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/personalreferent-hr-administration-arbeitnehmeruberlassung-munich-240255,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
47,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/personalreferent-munich-190657,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
48,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/haustechniker-gebaudetechnik-munich-162620,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
49,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/berechnungsingenieur-strukturanalyse-munich-55694,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
50,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/kreditorenbuchhalter-sap-munich-90628,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
51,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/controller-im-offentlichen-dienst-munich-263681,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
53,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/vergabemanager-offentliche-ausschreibung-munich-188113,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
54,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/bauingenieur-projektmanagement-minden-309511,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
55,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/anlagenbuchhalter-assetmanagement-munich-182001,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
56,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/projektleiter-simulationssysteme-munich-448412,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
57,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/senior-projektcontroller-munich-351624,MY Humancapital GmbH,2026-09-11T18:31:30Z,0,Engineering,2026-09-11T18:31:30Z
59,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/technischer-redakteur-ersatzteildokumentation-munich-211187,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Design,2026-09-11T18:31:31Z
60,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/maltego/senior-scaled-enablement-manager-munich-headquarters-69409,Maltego,2026-09-11T18:31:30Z,0,Data Science,2026-09-11T18:31:30Z
61,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/hausmeister-potsdam-16648,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
63,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/technischer-property-manager-munich-469977,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
64,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/teile-elektronik/webshop-and-customer-support-mitarbeiter-berlin-434144,TEILE Elektronik,2026-09-11T18:31:31Z,0,AI/ML,2026-09-11T18:31:31Z
65,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/vertriebscontroller-im-bankenumfeld-munich-188235,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
66,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/tenmedia-gmbh/php-entwickler-fachinformatiker-fur-anwendungsentwicklung-berlin-mitte-vollzeit-236112,TenMedia GmbH,2026-09-11T18:31:31Z,0,Product,2026-09-11T18:31:31Z
67,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/technischer-objektverwalter-stuttgart-158167,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
68,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/angeheuert-gmbh/senior-accountant-erp-digitalisierung-dynamics-365-braunschweig-215382,ANGEHEUERT GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
69,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/parte-verwaltung-gmbh/weg-verwalter-berlin-301719,Parte Verwaltung GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
70,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/angeheuert-gmbh/senior-accountant-erp-digitalisierung-dynamics-365-hildesheim-373866,ANGEHEUERT GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
71,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/angeheuert-gmbh-personalberatung/finance-erp-specialist-hannover-354043,ANGEHEUERT GmbH Personalberatung,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
72,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/gridscale-gmbh/site-reliability-engineer-koln-188740,gridscale GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
73,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/fleetster/junior-customer-success-manager-munchen-munich-407954,fleetster,2026-09-11T18:31:31Z,0,AI/ML,2026-09-11T18:31:31Z
74,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/angeheuert-gmbh/senior-accountant-erp-digitalisierung-hannover-417320,ANGEHEUERT GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
75,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/kundenberater-private-banking-munich-37747,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
76,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/bruggen-engineering-gmbh/postdoc-scientist-nukleotidchemie-organische-synthese-in-munchen-1716-munich-121391,BRÜGGEN ENGINEERING GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
77,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/bruggen-engineering-gmbh/dokumentenmanager-technische-projektdokumentation-in-suddeutschland-1715-mannheim-387907,BRÜGGEN ENGINEERING GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
78,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/rootglobal/customer-success-manager-agriculture-berlin-309435,Rootglobal,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
79,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/rootglobal/senior-account-manager-nachhaltigkeit-berlin-211032,Rootglobal,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
80,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/bitsbirds-gmbh/product-marketing-manager-ahrensburg-6040,bits&birds GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
81,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/rapid-pioneers/director-of-sales-berlin-54759,Rapid Pioneers,2026-09-11T18:31:31Z,0,Management,2026-09-11T18:31:31Z
82,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/right-search/it-administrator-business-solutions-logistics-maisach-496268,Right Search,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
83,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/holzland-becker/senior-frontend-web-developer-offenbach-am-main-203920,Holzland Becker,2026-09-11T18:31:31Z,0,Product,2026-09-11T18:31:31Z
84,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/4chain-consulting/teamleiter-einkauf-verpackung-logistik-technische-gase-etc-augsburg-423238,4Chain Consulting,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
85,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/handly/founding-ai-engineer-at-handly-20vc-backed-berlin-305633,handly,2026-09-11T18:31:31Z,0,AI/ML,2026-09-11T18:31:31Z
86,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/flex-capital-management-gmbh/ai-engineer-dealflow-berlin-27576,Flex Capital Management Gmbh,2026-09-11T18:31:31Z,0,Data Science,2026-09-11T18:31:31Z
87,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/denkwerk-gmbh/senior-digital-project-manager-platform-all-genders-koln-286171,Denkwerk Gmbh,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
88,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/denkwerk-gmbh/senior-digital-project-manager-campaign-all-genders-koln-185593,Denkwerk Gmbh,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
89,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/neoshare/werkstudent-im-bereich-isms-munchen-52968,neoshare,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
90,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/angeheuert-gmbh/senior-accountant-erp-digitalisierung-dynamics-365-bielefeld-466819,ANGEHEUERT GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
91,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/lightspeedhq/senior-frontend-developer-reactjs-all-genders-berlin-110719,Lightspeedhq,2026-09-11T18:31:31Z,0,Product,2026-09-11T18:31:31Z
92,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/isarsoft/working-student-application-software-engineer-munich-259398,Isarsoft,2026-09-11T18:31:32Z,0,Data Science,2026-09-11T18:31:32Z
93,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/unitelabs/senior-python-engineer-platform-libraries-munchen-371781,Unitelabs,2026-09-11T18:31:32Z,0,AI/ML,2026-09-11T18:31:32Z
94,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/blueocean-technologies-gmbh/forward-deployed-engineer-berlin-407325,Blueocean Technologies Gmbh,2026-09-11T18:31:32Z,0,Management,2026-09-11T18:31:32Z
95,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/swissbit/senior-business-controller-production-de-berlin-438231,Swissbit,2026-09-11T18:31:32Z,0,Engineering,2026-09-11T18:31:32Z
96,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/1komma50/senior-go-to-market-scaling-manager-germany-berlin-307706,1KOMMA5˚,2026-09-11T18:31:31Z,1,Management,2026-09-11T18:31:31Z
97,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/swissbit/firmware-validation-engineer-embedded-systems-testing-quality-assurance-de-berlin-282554,Swissbit,2026-09-11T18:31:32Z,0,Engineering,2026-09-11T18:31:32Z
98,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/lovehoney-group/senior-growth-marketing-manager-berlin-323860,Lovehoney Group,2026-09-11T18:31:32Z,0,AI/ML,2026-09-11T18:31:32Z
99,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/rail-flow-gmbh/working-student-marketing-communications-immediately-frankfurt-am-main-hq-house-of-logistics-mobility-holm-17030,Rail-Flow GmbH,2026-09-11T18:31:32Z,0,Engineering,2026-09-11T18:31:32Z
100,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/neoshare/data-protection-ai-governance-advisor-munchen-50898,neoshare,2026-09-11T18:31:32Z,0,Engineering,2026-09-11T18:31:32Z
101,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/lovehoney-group/senior-growth-marketing-manager-berlin-127714,Lovehoney Group,2026-09-11T18:31:32Z,0,Data Science,2026-09-11T18:31:32Z
102,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/objektverwalter-facility-management-munich-298756,MY Humancapital GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
103,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/horbach-finanzplanung-fur-akademiker/trainee-financial-consulting-finanzberatung-mentoring-berlin-211547,Horbach Finanzplanung für Akademiker,2026-09-11T18:31:32Z,0,Engineering,2026-09-11T18:31:32Z
104,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/kreditanalyst-finanzierung-leasing-munich-210745,MY Humancapital GmbH,2026-09-11T18:31:32Z,0,Engineering,2026-09-11T18:31:32Z
105,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/itconfigall-gmbh/data-center-cabling-quality-specialist-sankt-leon-rot-486285,ITconfig/all GmbH,2026-09-11T18:31:32Z,0,Management,2026-09-11T18:31:32Z
106,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/founders-bay/founders-associate-fur-impact-accelerator-hamburg-420704,Founders Bay,2026-09-11T18:31:32Z,0,Engineering,2026-09-11T18:31:32Z
107,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/pont-connects-ek/head-of-sales-dusseldorf-172826,Pont Connects e.K.,2026-09-11T18:31:31Z,1,Engineering,2026-09-11T18:31:31Z
108,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/lovehoney-group/product-manager-app-digital-experience-berlin-291187,Lovehoney Group,2026-09-11T18:31:32Z,0,Data Science,2026-09-11T18:31:32Z
109,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/neoshare/senior-frontend-software-engineer-angular-berlin-173426,neoshare,2026-09-11T18:31:31Z,0,Design,2026-09-11T18:31:31Z
110,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/reev/senior-business-intelligence-lead-all-genders-munchen-127181,Reev,2026-09-11T18:31:31Z,0,Data Science,2026-09-11T18:31:31Z
111,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/gridscale-gmbh/site-reliability-engineer-koln-180628,gridscale GmbH,2026-09-11T18:31:31Z,0,Engineering,2026-09-11T18:31:31Z
112,1.0,Arbeitnow,https://www.arbeitnow.com/jobs/companies/reev/senior-fullstack-engineer-all-genders-munchen-412667,Reev,2026-09-11T18:31:31Z,0,Design,2026-09-11T18:31:31Z
113,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/paddle/director-of-self-serve-uk-392459,Paddle,2026-09-11T18:31:32Z,0,Product,2026-09-11T18:31:32Z
114,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/goodlord/people-operations-lead-london-269542,Goodlord,2026-09-11T18:31:32Z,0,Management,2026-09-11T18:31:32Z
115,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/montu-uk/accuracy-checking-pharmacy-technician-full-time-winnersh-330170,Montu Uk,2026-09-11T18:31:32Z,0,Engineering,2026-09-11T18:31:32Z
116,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/kraken/lead-platform-engineer-london-340675,Kraken,2026-09-11T18:31:32Z,0,Product,2026-09-11T18:31:32Z
117,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/pmmalliance/remote-executive-audience-manager-189302,Pmmalliance,2026-09-11T18:31:32Z,0,Engineering,2026-09-11T18:31:32Z
118,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/leovegasgroup/senior-legal-counsel-privacy-leeds-282068,Leovegasgroup,2026-09-11T18:31:32Z,0,AI/ML,2026-09-11T18:31:32Z
119,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/quantexa/customer-intelligence-solutions-lead-emea-london-449241,Quantexa,2026-09-11T18:31:32Z,0,Data Science,2026-09-11T18:31:32Z
120,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/tala-we-are-tala-ltd/head-of-social-london-33291,Tala (We are Tala Ltd),2026-09-11T18:31:32Z,0,Data Science,2026-09-11T18:31:32Z
121,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/carta/strategic-account-executive-private-markets-europe-london-317084,Carta,2026-09-11T18:31:32Z,0,Data Science,2026-09-11T18:31:32Z
122,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/kraken/remote-security-engineer-ii-320388,Kraken,2026-09-11T18:31:32Z,0,Engineering,2026-09-11T18:31:32Z
123,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/onix-media-gmbh/product-tester-for-books-and-ebooks-london-188421,Onix Media GmbH,2026-09-11T18:31:32Z,1,Engineering,2026-09-11T18:31:32Z
124,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/carta/solutions-engineer-london-389135,Carta,2026-09-11T18:31:32Z,0,Data Science,2026-09-11T18:31:32Z
125,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/checkatrade/it-systems-and-infrastructure-engineer-moorgate-345998,Checkatrade,2026-09-11T18:31:32Z,0,Management,2026-09-11T18:31:32Z
126,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/ramp/channel-partner-manager-cross-functional-london-296292,Ramp,2026-09-11T18:31:32Z,0,Engineering,2026-09-11T18:31:32Z
127,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/alphasense/sector-lead-energy-industrials-directed-content-london-greater-london-116128,Alphasense,2026-09-11T18:31:32Z,0,Management,2026-09-11T18:31:32Z
128,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/netcraft/backend-engineering-team-lead-london-manchester-271704,Netcraft,2026-09-11T18:31:32Z,0,AI/ML,2026-09-11T18:31:32Z
129,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/magentic/deployment-strategist-london-339489,Magentic,2026-09-11T18:31:32Z,0,Management,2026-09-11T18:31:32Z
130,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/ramp/channel-partner-manager-accounting-london-58639,Ramp,2026-09-11T18:31:32Z,0,Engineering,2026-09-11T18:31:32Z
131,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/ramp/director-partnerships-london-381654,Ramp,2026-09-11T18:31:32Z,0,Management,2026-09-11T18:31:32Z
132,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/debar-ltd/product-design-engineer-bradford-5867,Debar Ltd,2026-09-11T18:31:32Z,0,Design,2026-09-11T18:31:32Z
133,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/flagshippioneeringinc/senior-director-business-development-cambridge-330061,Flagshippioneeringinc,2026-09-11T18:31:32Z,0,Management,2026-09-11T18:31:32Z
134,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/wundermanthompson/data-director-london-16929,Wundermanthompson,2026-09-11T18:31:32Z,0,Data Science,2026-09-11T18:31:32Z
135,1.0,Arbeitnow,https://www.arbeitnow.co.uk/jobs/companies/pingidentity/senior-field-marketing-manager-306613,Pingidentity,2026-09-11T18:31:32Z,0,Engineering,2026-09-11T18:31:32Z
